Location,Location_Telangana,Location_Uttar_Pradesh,Location_Tamil_Nadu,Location_Maharashtra,Location_Karnataka,Location_Bihar,Location_West_Bengal,Location_Madhya_Pradesh,Location_Chandigarh,Location_Delhi,Location_Gujarat,Location_Kerala,Location_Jharkhand,Location_Rajasthan,Location_Haryana,Total_Land_Area_acres,Number_of_Cows,Farm_Size,Farm_Size_Medium,Farm_Size_Large,Farm_Size_Small,Date,Date_Ordinal,Date_Year,Date_Month,Date_Day,Date_Quarter1,Date_Quarter2,Date_Quarter3,Date_Quarter4,Date_January,Date_February,Date_March,Date_April,Date_May,Date_June,Date_July,Date_August,Date_September,Date_October,Date_November,Date_December,Date_Monday,Date_Tuesday,Date_Wednesday,Date_Thursday,Date_Friday,Date_Saturday,Date_Sunday,Product_ID,Product_Name,Product_Name_Ice_Cream,Product_Name_Milk,Product_Name_Yogurt,Product_Name_Cheese,Product_Name_Buttermilk,Product_Name_Curd,Product_Name_Paneer,Product_Name_Lassi,Product_Name_Ghee,Product_Name_Butter,Brand,Brand_Dodla_Dairy,Brand_Amul,Brand_Britannia_Industries,Brand_Mother_Dairy,Brand_Raj,Brand_Dynamix_Dairies,Brand_Sudha,Brand_Passion_Cheese,Brand_Warana,Brand_Palle2patnam,Brand_Parag_Milk_Foods,Quantity_liters_kg,Price_per_Unit,Total_Value,Shelf_Life_days,Storage_Condition,Storage_Condition_Frozen,Storage_Condition_Tetra_Pack,Storage_Condition_Refrigerated,Storage_Condition_Polythene_Packet,Storage_Condition_Ambient,Production_Date,Production_Date_Ordinal,Production_Date_Year,Production_Date_Month,Production_Date_Day,Production_Date_Quarter1,Production_Date_Quarter2,Production_Date_Quarter3,Production_Date_Quarter4,Production_Date_January,Production_Date_February,Production_Date_March,Production_Date_April,Production_Date_May,Production_Date_June,Production_Date_July,Production_Date_August,Production_Date_September,Production_Date_October,Production_Date_November,Production_Date_December,Production_Date_Monday,Production_Date_Tuesday,Production_Date_Wednesday,Production_Date_Thursday,Production_Date_Friday,Production_Date_Saturday,Production_Date_Sunday,Expiration_Date,Expiration_Date_Ordinal,Expiration_Date_Year,Expiration_Date_Month,Expiration_Date_Day,Expiration_Date_Quarter1,Expiration_Date_Quarter2,Expiration_Date_Quarter3,Expiration_Date_Quarter4,Expiration_Date_January,Expiration_Date_February,Expiration_Date_March,Expiration_Date_April,Expiration_Date_May,Expiration_Date_June,Expiration_Date_July,Expiration_Date_August,Expiration_Date_September,Expiration_Date_October,Expiration_Date_November,Expiration_Date_December,Expiration_Date_Monday,Expiration_Date_Tuesday,Expiration_Date_Wednesday,Expiration_Date_Thursday,Expiration_Date_Friday,Expiration_Date_Saturday,Expiration_Date_Sunday,Quantity_Sold_liters_kg,Price_per_Unit_sold,Approx_Total_Revenue_INR,Customer_Location,Customer_Location_Madhya_Pradesh,Customer_Location_Kerala,Customer_Location_Rajasthan,Customer_Location_Jharkhand,Customer_Location_Gujarat,Customer_Location_Karnataka,Customer_Location_Haryana,Customer_Location_Tamil_Nadu,Customer_Location_West_Bengal,Customer_Location_Telangana,Customer_Location_Chandigarh,Customer_Location_Maharashtra,Customer_Location_Delhi,Customer_Location_Bihar,Customer_Location_Uttar_Pradesh,Sales_Channel,Sales_Channel_Wholesale,Sales_Channel_Online,Sales_Channel_Retail,Quantity_in_Stock_liters_kg,Minimum_Stock_Threshold_liters_kg,Reorder_Quantity_liters_kg
Bihar,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,335.69,90,Large,False,True,False,2021-03-09,737858,2021,3,9,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8,Buttermilk,False,False,False,False,True,False,False,False,False,False,Raj,False,False,False,False,True,False,False,False,False,False,False,503.61,69.3,34900.173,12,Refrigerated,False,False,True,False,False,2021-01-24,737814,2021,1,24,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2021-02-05,737826,2021,2,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,82,69.46,5695.72,West Bengal,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Wholesale,True,False,False,421,86.98,111.05
Maharashtra,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,110.32,76,Small,False,False,True,2019-09-14,737316,2019,9,14,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,Milk,False,True,False,False,False,False,False,False,False,False,Sudha,False,False,False,False,False,False,True,False,False,False,False,317.51,97.8,31052.478,2,Polythene Packet,False,False,False,True,False,2019-08-24,737295,2019,8,24,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2019-08-26,737297,2019,8,26,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,96,93.17,8944.32,Telangana,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Online,False,True,False,221,58.23,21.05
Chandigarh,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,848.08,54,Medium,True,False,False,2021-04-02,737882,2021,4,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9,Paneer,False,False,False,False,False,False,True,False,False,False,Amul,False,True,False,False,False,False,False,False,False,False,False,823.99,60.98,50246.9102,13,Refrigerated,False,False,True,False,False,2021-02-20,737841,2021,2,20,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2021-03-05,737854,2021,3,5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,493,57.94,28564.42,Jharkhand,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Retail,False,False,True,330,10.54,194.23
Haryana,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,823.98,32,Large,False,True,False,2022-05-09,738284,2022,5,9,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,Milk,False,True,False,False,False,False,False,False,False,False,Raj,False,False,False,False,True,False,False,False,False,False,False,840.26,19.22,16149.7972,29,Tetra Pack,False,True,False,False,False,2022-03-21,738235,2022,3,21,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2022-04-19,738264,2022,4,19,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,586,16.01,9381.86,Rajasthan,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Retail,False,False,True,254,29.42,168.58
Karnataka,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,421.54,16,Medium,True,False,False,2022-09-07,738405,2022,9,7,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,7,Lassi,False,False,False,False,False,False,False,True,False,False,Amul,False,True,False,False,False,False,False,False,False,False,False,590.3,81.28,47979.584,15,Refrigerated,False,False,True,False,False,2022-09-02,738400,2022,9,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2022-09-17,738415,2022,9,17,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,88,83.64,7360.32,West Bengal,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Online,False,True,False,502,94.13,152.52
Jharkhand,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,889.1,100,Large,False,True,False,2021-06-17,737958,2021,6,17,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,Milk,False,True,False,False,False,False,False,False,False,False,Amul,False,True,False,False,False,False,False,False,False,False,False,356.43,70.69,25196.0367,30,Tetra Pack,False,True,False,False,False,2021-04-21,737901,2021,4,21,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2021-05-21,737931,2021,5,21,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,311,71.87,22351.57,Delhi,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Online,False,True,False,45,30.15,195.92
Rajasthan,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,888.92,55,Small,False,False,True,2021-02-10,737831,2021,2,10,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,Cheese,False,False,False,True,False,False,False,False,False,False,Britannia Industries,False,False,True,False,False,False,False,False,False,False,False,876.31,96.72,84756.70319999999,41,Refrigerated,False,False,True,False,False,2020-12-25,737784,2020,12,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2021-02-04,737825,2021,2,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,18,100.49,1808.82,Tamil Nadu,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Wholesale,True,False,False,858,25.63,26.01
Telangana,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,631.9,16,Large,False,True,False,2019-06-18,737228,2019,6,18,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,Butter,False,False,False,False,False,False,False,False,False,True,Parag Milk Foods,False,False,False,False,False,False,False,False,False,False,True,452.38,88.27,39931.5826,37,Frozen,True,False,False,False,False,2019-05-20,737199,2019,5,20,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2019-06-26,737236,2019,6,26,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,350,85.67,29984.5,Bihar,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Wholesale,True,False,False,102,12.48,66.86
Haryana,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,535.53,13,Medium,True,False,False,2021-12-14,738138,2021,12,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2,Butter,False,False,False,False,False,False,False,False,False,True,Amul,False,True,False,False,False,False,False,False,False,False,False,369.64,71.23,26329.4572,30,Refrigerated,False,False,True,False,False,2021-12-11,738135,2021,12,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2022-01-10,738165,2022,1,10,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,166,73.02,12121.32,Delhi,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Online,False,True,False,203,93.58,51.65
Rajasthan,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,353.63,33,Large,False,True,False,2022-01-16,738171,2022,1,16,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,Milk,False,True,False,False,False,False,False,False,False,False,Amul,False,True,False,False,False,False,False,False,False,False,False,204.7,27.94,5719.318,23,Tetra Pack,False,True,False,False,False,2021-12-28,738152,2021,12,28,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2022-01-20,738175,2022,1,20,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,176,32.27,5679.52,West Bengal,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Wholesale,True,False,False,28,52.24,168.0
West Bengal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,117.08,96,Small,False,False,True,2019-10-02,737334,2019,10,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,4,Yogurt,False,False,True,False,False,False,False,False,False,False,Mother Dairy,False,False,False,True,False,False,False,False,False,False,False,62.75,39.58,2483.645,23,Refrigerated,False,False,True,False,False,2019-08-07,737278,2019,8,7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2019-08-30,737301,2019,8,30,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6,35.04,210.24,Delhi,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Retail,False,False,True,56,75.17,137.18
Chandigarh,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,512.55,11,Small,False,False,True,2020-11-02,737731,2020,11,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1,Milk,False,True,False,False,False,False,False,False,False,False,Raj,False,False,False,False,True,False,False,False,False,False,False,280.74,50.06,14053.844400000002,29,Tetra Pack,False,True,False,False,False,2020-09-07,737675,2020,9,7,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,2020-10-06,737704,2020,10,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,178,50.84,9049.52,Maharashtra,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Retail,False,False,True,102,31.61,97.18
Bihar,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,39.15,37,Small,False,False,True,2021-02-16,737837,2021,2,16,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7,Lassi,False,False,False,False,False,False,False,True,False,False,Amul,False,True,False,False,False,False,False,False,False,False,False,173.29,48.23,8357.776699999999,12,Refrigerated,False,False,True,False,False,2021-01-25,737815,2021,1,25,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2021-02-06,737827,2021,2,6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,156,45.11,7037.16,Haryana,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wholesale,True,False,False,17,65.91,154.39
Jharkhand,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,285.83,97,Large,False,True,False,2020-06-22,737598,2020,6,22,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2,Butter,False,False,False,False,False,False,False,False,False,True,Parag Milk Foods,False,False,False,False,False,False,False,False,False,False,True,587.8,42.02,24699.356,34,Frozen,True,False,False,False,False,2020-05-12,737557,2020,5,12,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2020-06-15,737591,2020,6,15,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,343,45.02,15441.86,Chandigarh,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Retail,False,False,True,244,64.14,26.16
Jharkhand,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,131.51,54,Medium,True,False,False,2021-07-11,737982,2021,7,11,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,5,Ice Cream,True,False,False,False,False,False,False,False,False,False,Dodla Dairy,True,False,False,False,False,False,False,False,False,False,False,489.96,32.85,16095.186,28,Frozen,True,False,False,False,False,2021-06-24,737965,2021,6,24,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,2021-07-22,737993,2021,7,22,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,258,30.57,7887.06,Kerala,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Online,False,True,False,231,84.26,145.33
